InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.165019	0.182911	0.938356	0.921601	1	0.988127	0.0109025	1.05904	
0.165438	0.183578	0.938567	0.921559	1	0.988127	0.0109025	1.05898	
0.165857	0.184246	0.938776	0.921418	1	0.988127	0.0109025	1.05878	
0.166274	0.184913	0.938983	0.921296	1	0.988127	0.0109025	1.05861	
0.166691	0.185581	0.939189	0.921231	1	0.988127	0.0109025	1.05852	
0.167108	0.186248	0.939394	0.921202	1	0.988127	0.0109025	1.05848	
0.167524	0.186916	0.939597	0.921159	1	0.988127	0.0109025	1.05842	
0.167939	0.187583	0.939799	0.921078	1	0.988127	0.0109025	1.05831	
0.165308	0.187583	0.936667	0.920975	1	0.987475	0.0115082	1.05817	
0.165725	0.188251	0.936877	0.920772	1	0.987475	0.0115082	1.0579	
0.166141	0.188919	0.937086	0.920681	1	0.987475	0.0115082	1.05778	
0.166557	0.189586	0.937294	0.920651	1	0.987475	0.0115082	1.05774	
0.166972	0.190254	0.9375	0.920482	1	0.987475	0.0115082	1.05752	
0.167386	0.190921	0.937705	0.920216	1	0.987475	0.0115082	1.05718	
0.1678	0.191589	0.937908	0.920065	1	0.987475	0.0115082	1.05699	
0.168214	0.192256	0.938111	0.919718	1	0.987475	0.0115082	1.05656	
0.168626	0.192924	0.938312	0.919463	1	0.987475	0.0115082	1.05625	
0.169039	0.193591	0.938511	0.919413	1	0.987475	0.0115082	1.05619	
0.16945	0.194259	0.93871	0.919187	1	0.987475	0.0115082	1.05592	
0.169862	0.194927	0.938907	0.919154	1	0.987475	0.0115082	1.05588	
0.170272	0.195594	0.939103	0.919137	1	0.987475	0.0115082	1.05586	
0.170683	0.196262	0.939297	0.919069	1	0.987475	0.0115082	1.05578	
0.171092	0.196929	0.93949	0.918933	1	0.987475	0.0115082	1.05562	
0.171502	0.197597	0.939683	0.918684	1	0.987475	0.0115082	1.05533	
0.17191	0.198264	0.939873	0.918676	1	0.987475	0.0115082	1.05532	
0.172318	0.198932	0.940063	0.918624	1	0.987475	0.0115082	1.05526	
0.172726	0.199599	0.940252	0.918442	1	0.987475	0.0115082	1.05505	
0.173133	0.200267	0.940439	0.918433	1	0.987475	0.0115082	1.05504	
0.17354	0.200935	0.940625	0.918266	1	0.987475	0.0115082	1.05485	
0.173946	0.201602	0.94081	0.918037	1	0.987475	0.0115082	1.05459	
0.174352	0.20227	0.940994	0.918028	1	0.987475	0.0115082	1.05458	
0.174758	0.202937	0.941176	0.917698	1	0.987475	0.0115082	1.05421	
0.175162	0.203605	0.941358	0.917644	1	0.987475	0.0115082	1.05415	
0.175567	0.204272	0.941538	0.917264	1	0.987475	0.0115082	1.05373	
0.175971	0.20494	0.941718	0.917227	1	0.987475	0.0115082	1.05369	
0.176374	0.205607	0.941896	0.916657	1	0.987475	0.0115082	1.05307	
0.176778	0.206275	0.942073	0.916565	1	0.987475	0.0115082	1.05297	
0.17718	0.206943	0.942249	0.916257	1	0.987475	0.0115082	1.05264	
0.174662	0.206943	0.939394	0.916182	1	0.986825	0.0121139	1.05256	
0.175066	0.20761	0.939577	0.916173	1	0.986825	0.0121139	1.05255	
0.175469	0.208278	0.939759	0.916089	1	0.986825	0.0121139	1.05246	
0.175872	0.208945	0.93994	0.916079	1	0.986825	0.0121139	1.05245	
0.176275	0.209613	0.94012	0.915844	1	0.986825	0.0121139	1.0522	
0.176677	0.21028	0.940299	0.915806	1	0.986825	0.0121139	1.05216	
0.174222	0.21028	0.9375	0.91557	1	0.986175	0.0127196	1.05191	
0.174625	0.210948	0.937685	0.915561	1	0.986175	0.0127196	1.0519	
0.175028	0.211615	0.93787	0.915485	1	0.986175	0.0127196	1.05182	
0.17543	0.212283	0.938053	0.91538	1	0.986175	0.0127196	1.05171	
0.173031	0.212283	0.935294	0.915238	1	0.985526	0.0133253	1.05156	
0.173435	0.212951	0.935484	0.915228	1	0.985526	0.0133253	1.05155	
0.173838	0.213618	0.935673	0.914961	1	0.985526	0.0133253	1.05127	
0.174241	0.214286	0.93586	0.914904	1	0.985526	0.0133253	1.05121	
0.174643	0.214953	0.936047	0.914443	1	0.985526	0.0133253	1.05073	
0.175045	0.215621	0.936232	0.914415	1	0.985526	0.0133253	1.0507	
0.172702	0.215621	0.933526	0.914107	1	0.984878	0.013931	1.05038	
0.170405	0.215621	0.930836	0.91375	1	0.984231	0.0145366	1.05001	
0.170809	0.216288	0.931034	0.913702	1	0.984231	0.0145366	1.04996	
0.171213	0.216956	0.931232	0.913499	1	0.984231	0.0145366	1.04975	
0.171616	0.217623	0.931429	0.913402	1	0.984231	0.0145366	1.04965	
0.172019	0.218291	0.931624	0.913363	1	0.984231	0.0145366	1.04961	
0.172421	0.218959	0.931818	0.913189	1	0.984231	0.0145366	1.04943	
0.172823	0.219626	0.932011	0.913102	1	0.984231	0.0145366	1.04934	
